PetId,amt_sum_12m,amt_mean,amt_max,n_claims,Species,Breed,Premium,Deductible,EnrollPath,pet_age_months,EnrollDate,last_claim_date,first_claim_date,days_since_policy_start,first_claim_gap_days,preexisting_proxy,loss_ratio_12m
46408,342.75,171.375,182.75,2,Dog,Soft Coated Wheaten Terrier,79.01,250.0,Phone,6.0,2018-05-19 12:44:00,2006-05-19 15:39:00,2003-11-19 04:46:00,,,0.0,4.338058473610935
46410,160.3,160.3,160.3,1,Dog,Mixed breed Small (up to 20lbs when full grown),111.34,200.0,Web,96.0,2018-02-18 10:26:00,2004-08-20 16:55:00,2001-06-20 05:24:00,,,0.0,1.439734147655829
46414,301.85,301.85,301.85,1,Dog,Pug,55.39,750.0,Phone,6.0,2018-12-29 06:29:00,2001-07-20 10:12:00,2001-07-20 10:12:00,,,0.0,5.449539628091713
46415,950.48,475.24,701.79,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),49.81,700.0,Web,6.0,2018-07-08 09:16:00,2005-07-20 01:33:00,2005-01-20 17:55:00,,,0.0,19.08211202569765
46417,1461.07,730.535,1182.75,2,Dog,Mixed breed Large (55 – 90lbs when full grown),116.49,1000.0,Web,84.0,2018-03-10 12:42:00,2010-12-18 14:07:00,2006-11-20 03:45:00,,,0.0,12.542449995707786
46418,1583.19,395.7975,892.47,4,Dog,French Bulldog,89.53,700.0,Web,6.0,2018-08-27 16:10:00,2011-11-20 01:05:00,2011-10-20 23:04:00,,,0.0,17.68334636434715
46421,246.09,246.09,246.09,1,Dog,Staffordshire Bull Terrier,144.32,200.0,Phone,36.0,2018-12-28 11:38:00,2009-03-19 09:45:00,2009-03-19 09:45:00,,,0.0,1.705169068736142
46422,220.26,220.26,220.26,1,Dog,Havanese,125.3,200.0,Web,6.0,2018-11-09 21:31:00,2001-11-20 14:49:00,2001-11-20 14:49:00,,,0.0,1.7578611332801277
46423,6166.07,3083.035,3738.87,2,Dog,Cairn Terrier,81.04,500.0,Web,12.0,2018-12-17 06:42:00,2009-06-19 14:29:00,2009-06-19 12:11:00,,,0.0,20.0
46424,559.27,559.27,559.27,1,Dog,Chihuahua (Short Coat),55.17,700.0,Web,48.0,2018-05-30 19:57:00,2002-12-19 13:21:00,2002-12-19 13:21:00,,,0.0,10.13721225303607
46427,173.37,173.37,173.37,1,Dog,Australian Labradoodle,129.37,200.0,Phone,72.0,2018-05-31 10:36:00,2006-06-19 09:03:00,2006-06-19 09:03:00,,,0.0,1.340109762696143
46429,200.96,200.96,200.96,1,Dog,Goldendoodle,45.92,500.0,Web,6.0,2018-07-13 08:26:00,2008-12-19 02:34:00,2008-12-19 02:34:00,,,0.0,4.376306620209059
46430,1255.37,418.45666666666665,618.28,3,Dog,Saint Bernard,66.64,1000.0,Phone,6.0,2018-04-21 18:41:00,2007-05-18 15:12:00,2007-05-18 15:07:00,,,0.0,18.838085234093636
46432,114.89,114.89,114.89,1,Dog,Pomeranian,64.58,200.0,Web,24.0,2018-02-16 16:41:00,2007-08-18 08:35:00,2007-08-18 08:35:00,,,0.0,1.7790337565809848
46434,240.05,240.05,240.05,1,Dog,Golden Retriever,62.6,700.0,Web,6.0,2018-05-08 12:14:00,2012-11-18 14:17:00,2002-11-19 13:02:00,,,0.0,3.834664536741214
46435,165.72,165.72,165.72,1,Dog,Collie - Rough,50.54,200.0,Phone,6.0,2018-11-29 10:32:00,2006-12-19 23:09:00,2006-12-19 23:09:00,,,0.0,3.2789869410368024
46439,1670.16,1670.16,1670.16,1,Dog,Mixed breed Large (55 – 90lbs when full grown),27.92,700.0,Web,6.0,2018-08-16 03:45:00,2010-09-19 15:32:00,2010-09-19 15:32:00,,,0.0,20.0
46440,411.74,205.87,244.3,2,Dog,Puggle,50.64,700.0,Web,96.0,2018-12-30 09:39:00,2007-10-20 19:02:00,2007-10-20 18:32:00,,,0.0,8.130726698262244
46441,135.0,135.0,135.0,1,Cat,Domestic Shorthair,29.79,100.0,Phone,6.0,2018-05-11 15:03:00,2012-07-18 13:58:00,2012-07-18 13:58:00,,,0.0,4.531722054380665
46443,541.37,180.45666666666668,272.4,3,Dog,Mixed breed Medium (20 - 55lbs when full grown),59.94,300.0,Web,6.0,2018-08-07 07:48:00,2003-08-19 16:54:00,2003-08-19 16:49:00,,,0.0,9.031865198531866
46445,217.63,217.63,217.63,1,Dog,Morkie,65.42,200.0,Web,6.0,2018-06-11 12:31:00,2008-10-20 15:18:00,2008-10-20 15:18:00,,,0.0,3.326658514215836
46447,434.36,144.78666666666666,222.82,3,Dog,Mixed breed Medium (20 - 55lbs when full grown),68.23,200.0,Web,6.0,2018-03-27 16:42:00,2001-03-20 10:19:00,2001-03-20 10:14:00,,,0.0,6.3661146123406125
46451,417.46,417.46,417.46,1,Dog,Irish Setter,66.0,200.0,Web,6.0,2018-11-06 12:07:00,2010-07-20 10:21:00,2010-07-20 10:21:00,,,0.0,6.325151515151515
46454,158.65,79.325,103.25,2,Dog,Maltese,94.15,100.0,Phone,72.0,2018-05-27 11:01:00,2012-07-20 02:09:00,2002-05-20 12:13:00,,,0.0,1.6850770047796069
46455,85.49,85.49,85.49,1,Dog,Mixed breed Giant (more than 90lbs when full grown),70.84,500.0,Web,12.0,2018-03-23 13:25:00,2011-10-18 15:29:00,2007-01-20 20:34:00,,,0.0,1.2068040654997176
46456,57.57,57.57,57.57,1,Dog,French Bulldog,96.79,1000.0,Phone,6.0,2018-03-12 14:29:00,2012-09-20 14:23:00,2001-03-20 21:27:00,,,0.0,0.5947928505010848
46457,791.64,791.64,791.64,1,Dog,Bernese Mountain Dog,81.41,250.0,Phone,6.0,2018-10-25 08:02:00,2011-07-18 11:51:00,2011-07-18 11:51:00,,,0.0,9.724112516889818
46458,3099.78,1033.26,1543.4,3,Dog,Boxer,82.56,700.0,Web,6.0,2018-06-14 08:25:00,2004-01-20 14:58:00,2003-11-20 16:41:00,,,0.0,20.0
46459,199.5,99.75,99.75,2,Cat,American Shorthair,36.78,700.0,Web,24.0,2018-05-11 16:38:00,2012-10-18 00:24:00,2012-10-18 00:14:00,,,0.0,5.424143556280587
46464,160.9,80.45,114.3,2,Dog,Pug,89.44,250.0,Phone,6.0,2018-03-01 00:00:00,2010-11-19 11:57:00,2002-01-19 10:24:00,,,0.0,1.7989713774597496
46465,164.03,164.03,164.03,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),81.76,300.0,Web,6.0,2018-01-08 12:10:00,2012-02-20 06:10:00,2001-07-20 05:46:00,,,0.0,2.0062377690802347
46467,452.78999999999996,226.39499999999998,299.63,2,Dog,Goldendoodle,71.23,500.0,Phone,6.0,2018-06-30 17:39:00,2011-12-18 09:04:00,2010-04-18 10:45:00,,,0.0,6.356731714165379
46470,148.86,148.86,148.86,1,Dog,Goldendoodle,40.18,250.0,Phone,6.0,2018-12-03 14:08:00,2009-09-19 11:51:00,2009-09-19 11:51:00,,,0.0,3.704828272772524
46471,86.0,86.0,86.0,1,Dog,Yorkshire Terrier,24.79,600.0,Web,6.0,2018-03-29 00:27:00,2001-10-19 17:17:00,2001-10-19 17:17:00,,,0.0,3.4691407825736187
46472,271.96,135.98,184.1,2,Dog,Frenchton,112.56,200.0,Web,6.0,2018-05-16 17:57:00,2010-04-19 23:07:00,2001-12-20 16:06:00,,,0.0,2.4161336176261545
46473,8228.58,2057.145,3948.78,4,Dog,Pembroke Welsh Corgi,88.65,700.0,Web,6.0,2018-11-22 12:15:00,2001-04-19 17:20:00,2001-03-19 17:02:00,,,0.0,20.0
46476,6716.719999999999,2238.9066666666663,6188.32,3,Dog,Mixed breed Small (up to 20lbs when full grown),80.64,700.0,Web,60.0,2018-03-26 11:01:00,2001-05-20 16:02:00,2001-05-20 15:53:00,,,0.0,20.0
46488,8669.369999999999,2889.7899999999995,4188.68,3,Dog,Mixed breed Medium (20 - 55lbs when full grown),57.97,1000.0,Phone,12.0,2018-07-09 09:49:00,2006-11-20 16:14:00,2006-03-20 15:54:00,,,0.0,20.0
46492,244.58,244.58,244.58,1,Dog,Mixed breed (Unknown size),62.56,500.0,Phone,12.0,2018-08-31 05:34:00,2010-09-19 11:39:00,2010-09-19 11:39:00,,,0.0,3.909526854219949
46494,172.88,172.88,172.88,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),45.76,500.0,Web,6.0,2018-01-21 15:43:00,2010-05-18 12:55:00,2002-10-18 11:26:00,,,0.0,3.777972027972028
46495,1782.27,891.135,1112.77,2,Dog,Yorkshire Terrier,58.39,200.0,Phone,6.0,2018-11-29 16:54:00,2012-12-19 11:53:00,2012-12-19 11:06:00,,,0.0,20.0
46496,2257.5,752.5,1127.5,3,Dog,Mixed breed Medium (20 - 55lbs when full grown),76.69,1000.0,Phone,72.0,2018-03-27 12:12:00,2005-03-19 16:58:00,2005-03-19 16:54:00,,,0.0,20.0
46498,231.94,231.94,231.94,1,Dog,Mixed breed Small (up to 20lbs when full grown),35.23,200.0,Web,6.0,2018-11-03 06:20:00,2010-05-19 11:59:00,2010-05-19 11:59:00,,,0.0,6.583593528242975
46502,271.52,271.52,271.52,1,Dog,Shetland Sheepdog,48.84,1000.0,Web,24.0,2018-11-07 09:28:00,2004-12-19 20:56:00,2004-12-19 20:56:00,,,0.0,5.559377559377559
46503,292.7,97.56666666666666,117.0,3,Dog,Goldendoodle,75.99,380.0,Web,6.0,2018-03-18 18:34:00,2010-11-18 14:02:00,2009-06-18 08:36:00,,,0.0,3.851822608237926
46504,4910.200000000001,2455.1000000000004,4465.1,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),45.53,1000.0,Web,6.0,2018-10-08 14:29:00,2004-09-19 05:41:00,2001-01-20 02:54:00,,,0.0,20.0
46506,447.28,447.28,447.28,1,Dog,Morkie,48.91,500.0,Phone,6.0,2018-05-17 10:50:00,2011-11-19 08:20:00,2007-07-20 19:47:00,,,0.0,9.144960130852587
46507,349.94,349.94,349.94,1,Dog,Maltipoo,85.26,200.0,Web,12.0,2018-12-13 13:47:00,2010-01-19 14:16:00,2010-01-19 14:16:00,,,0.0,4.104386582219094
46510,1547.25,773.625,1115.75,2,Dog,Pug,197.26,200.0,Web,84.0,2018-02-17 11:06:00,2006-06-18 16:18:00,2006-06-18 16:14:00,,,0.0,7.843708810706682
46512,121.96,121.96,121.96,1,Dog,Boston Terrier,37.34,1000.0,Phone,36.0,2018-06-01 10:12:00,2009-11-18 13:24:00,2006-01-19 22:24:00,,,0.0,3.266202463845741
46514,166.0,83.0,141.0,2,Dog,Mixed breed Small (up to 20lbs when full grown),35.5,700.0,Web,36.0,2018-05-13 10:43:00,2012-07-19 14:57:00,2002-01-20 16:47:00,,,0.0,4.676056338028169
46516,289.0,289.0,289.0,1,Dog,Mixed breed Large (55 – 90lbs when full grown),76.69,500.0,Phone,6.0,2018-01-26 15:01:00,2005-08-19 08:56:00,2005-08-19 08:56:00,,,0.0,3.7684183074716393
46521,290.48,290.48,290.48,1,Dog,Mixed breed Small (up to 20lbs when full grown),43.5,1000.0,Phone,132.0,2018-10-31 12:45:00,2012-07-19 14:04:00,2010-06-19 18:17:00,,,0.0,6.677701149425288
46522,403.0,403.0,403.0,1,Cat,Siamese,31.61,250.0,Phone,12.0,2018-12-03 12:46:00,2004-02-19 12:09:00,2004-02-19 12:09:00,,,0.0,12.749130022144891
46523,251.18,125.59,208.88,2,Dog,Labrador Retriever (Black),145.73,200.0,Web,24.0,2018-02-24 15:10:00,2009-11-18 01:15:00,2009-11-18 01:12:00,,,0.0,1.7235984354628424
46525,719.01,719.01,719.01,1,Dog,Labrador Retriever (Black),51.64,750.0,Web,6.0,2018-05-25 08:01:00,2009-11-20 07:45:00,2009-11-20 07:45:00,,,0.0,13.923508907823392
46526,265.6,265.6,265.6,1,Dog,Doberman Pinscher,87.48,500.0,Phone,6.0,2018-07-17 09:47:00,2006-12-19 10:07:00,2006-12-19 10:07:00,,,0.0,3.036122542295382
46530,2336.07,2336.07,2336.07,1,Dog,West Highland White Terrier,30.51,1000.0,Web,12.0,2018-06-11 21:20:00,2009-11-18 10:13:00,2009-11-18 10:13:00,,,0.0,20.0
46533,1374.68,458.2266666666667,495.95,3,Cat,American Shorthair,70.48,700.0,Web,156.0,2018-11-24 15:00:00,2002-07-20 16:13:00,2002-04-19 23:10:00,,,0.0,19.50454029511918
46534,3009.05,3009.05,3009.05,1,Dog,Poodle-Toy,77.16,250.0,Phone,6.0,2018-09-23 11:22:00,2011-02-19 10:52:00,2008-07-19 16:24:00,,,0.0,20.0
46538,232.3,232.3,232.3,1,Dog,Golden Retriever,77.85,200.0,Web,6.0,2018-03-25 13:40:00,2009-09-19 20:13:00,2004-11-18 10:41:00,,,0.0,2.983943481053308
46539,310.88,310.88,310.88,1,Dog,Siberian Husky,114.55,500.0,Web,120.0,2018-02-06 19:42:00,2011-07-18 15:38:00,2011-07-18 15:38:00,,,0.0,2.713924050632911
46541,61.6,61.6,61.6,1,Dog,Australian Shepherd,42.25,500.0,Phone,6.0,2018-05-26 03:55:00,2010-02-20 12:14:00,2003-01-19 12:27:00,,,0.0,1.4579881656804734
46542,2050.64,1025.32,1734.08,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),62.2,200.0,Web,6.0,2018-03-23 05:07:00,2001-09-20 14:29:00,2001-07-20 07:39:00,,,0.0,20.0
46544,1415.58,707.79,1256.22,2,Dog,Pudelpointer,114.75,200.0,Web,6.0,2018-03-17 17:53:00,2008-09-19 17:11:00,2002-08-20 13:52:00,,,0.0,12.336209150326797
46545,3552.13,3552.13,3552.13,1,Dog,Australian Labradoodle,48.39,700.0,Web,6.0,2018-09-27 10:39:00,2011-02-20 13:19:00,2006-05-20 13:18:00,,,0.0,20.0
46546,1927.88,1927.88,1927.88,1,Cat,<Mixed Breed (Cat)>,36.28,700.0,Web,6.0,2018-05-19 17:37:00,2009-02-18 16:52:00,2009-02-18 16:52:00,,,0.0,20.0
46553,3007.1,3007.1,3007.1,1,Cat,Domestic Longhair,95.52,250.0,Phone,84.0,2018-07-06 13:30:00,2012-01-20 00:54:00,2012-01-20 00:54:00,,,0.0,20.0
46563,259.0,259.0,259.0,1,Dog,Labradoodle,30.09,700.0,Web,6.0,2018-08-24 13:21:00,2009-12-19 15:05:00,2001-02-19 08:53:00,,,0.0,8.607510800930541
46566,63.33,63.33,63.33,1,Dog,Mixed breed Large (55 – 90lbs when full grown),70.76,700.0,Web,12.0,2018-07-30 19:15:00,2012-04-20 13:37:00,2001-05-20 12:42:00,,,0.0,0.8949971735443752
46567,0.0,0.0,0.0,1,Dog,Pug,95.77,500.0,EB,24.0,2018-12-01 00:00:00,2011-11-19 12:12:00,2001-04-19 21:14:00,,,0.0,0.0
46569,324.0,324.0,324.0,1,Dog,Goldendoodle,65.29,700.0,Phone,48.0,2018-06-06 14:37:00,2012-12-18 11:12:00,2001-07-20 06:15:00,,,0.0,4.962475111043038
46570,158.75,158.75,158.75,1,Dog,Mixed breed Small (up to 20lbs when full grown),33.0,500.0,Web,6.0,2018-05-08 17:20:00,2008-01-20 12:03:00,2006-02-18 14:46:00,,,0.0,4.8106060606060606
46571,382.0,382.0,382.0,1,Dog,American Pitbull Terrier,98.76,200.0,Web,24.0,2018-06-28 06:34:00,2012-12-19 17:08:00,2012-12-19 17:08:00,,,0.0,3.867962737950587
46572,741.07,741.07,741.07,1,Dog,Mixed breed Small (up to 20lbs when full grown),57.55,200.0,Web,6.0,2018-03-25 12:24:00,2008-07-19 12:26:00,2008-07-19 12:26:00,,,0.0,12.876976542137273
46577,825.4,825.4,825.4,1,Dog,Golden Retriever,96.36,500.0,Phone,60.0,2018-10-03 14:52:00,2009-11-20 11:25:00,2009-11-20 11:25:00,,,0.0,8.56579493565795
46581,656.62,131.324,166.3,5,Dog,Miniature Labradoodle,39.26,100.0,Phone,6.0,2018-08-21 14:17:00,2012-12-18 06:16:00,2001-04-19 12:11:00,,,0.0,16.724910850738667
46587,333.49,83.3725,148.23,4,Dog,Miniature Schnauzer,65.39,200.0,Web,6.0,2018-11-01 20:13:00,2010-05-19 12:43:00,2009-03-20 16:25:00,,,0.0,5.100015292858235
46589,268.43,268.43,268.43,1,Dog,Havanese,48.09,250.0,Phone,6.0,2018-11-13 12:07:00,2010-04-20 08:57:00,2006-03-19 19:09:00,,,0.0,5.581825743397795
46591,102.76,102.76,102.76,1,Dog,Golden Retriever,78.99,250.0,Phone,6.0,2018-01-03 15:17:00,2002-05-20 05:33:00,2002-05-20 05:33:00,,,0.0,1.300924167616154
46592,173.42,173.42,173.42,1,Cat,Maine Coon,22.81,250.0,Phone,6.0,2018-01-20 16:11:00,2003-07-18 11:58:00,2003-07-18 11:58:00,,,0.0,7.602805786935554
46595,130.0,130.0,130.0,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),85.46,200.0,Web,6.0,2018-04-03 18:54:00,2012-10-18 12:27:00,2011-05-18 14:10:00,,,0.0,1.5211794991809036
46599,281.32,281.32,281.32,1,Dog,Poodle-Standard,146.62,250.0,Phone,6.0,2018-09-01 23:24:00,2005-06-19 11:22:00,2005-06-19 11:22:00,,,0.0,1.9187014049924975
46601,755.48,755.48,755.48,1,Dog,Shih Tzu,77.33,250.0,Phone,6.0,2018-12-09 10:24:00,2007-01-19 18:09:00,2005-11-19 08:49:00,,,0.0,9.769559032716927
46602,215.15,215.15,215.15,1,Dog,Mixed breed Large (55 – 90lbs when full grown),90.66,625.0,Phone,6.0,2018-08-04 08:25:00,2011-09-18 10:23:00,2011-09-18 10:23:00,,,0.0,2.3731524376792414
46604,1657.1,1657.1,1657.1,1,Dog,Mixed breed Small (up to 20lbs when full grown),37.08,1000.0,Phone,36.0,2018-09-19 13:02:00,2004-08-19 18:16:00,2002-06-19 08:05:00,,,0.0,20.0
46605,70.0,70.0,70.0,1,Dog,Cavalier King Charles Spaniel,50.99,500.0,Phone,6.0,2018-02-14 11:05:00,2010-02-18 12:08:00,2010-02-18 12:08:00,,,0.0,1.3728181996469895
46607,150.7,150.7,150.7,1,Dog,American Staffordshire Bull Terrier,136.04,100.0,Phone,24.0,2018-05-01 00:00:00,2007-06-20 16:32:00,2001-09-20 06:22:00,,,0.0,1.1077624228168186
46608,2966.59,593.318,2634.96,5,Dog,Chihuahua (Short Coat),57.5,185.0,Phone,6.0,2018-06-12 19:41:00,2012-11-19 04:56:00,2002-04-20 05:24:00,,,0.0,20.0
46609,141.15,141.15,141.15,1,Dog,Boston Terrier,42.08,0.0,Web,6.0,2018-07-28 06:12:00,2012-04-18 12:59:00,2012-04-18 12:59:00,,,0.0,3.3543250950570345
46610,3082.78,118.56846153846155,393.28,12,Dog,Havanese,52.77,250.0,Phone,6.0,2018-04-17 12:31:00,2006-09-20 16:44:00,2006-09-20 15:57:00,,,0.0,20.0
46612,1370.5300000000002,342.63250000000005,867.95,4,Dog,Mixed breed Small (up to 20lbs when full grown),143.19,200.0,Phone,96.0,2018-07-23 13:32:00,2011-05-18 14:50:00,2001-10-20 13:13:00,,,0.0,9.571408617920248
46613,1505.92,752.96,939.4,2,Dog,Mixed breed Large (55 – 90lbs when full grown),35.17,1000.0,Web,6.0,2018-01-24 18:32:00,2004-03-18 10:51:00,2004-02-18 15:45:00,,,0.0,20.0
46620,460.54,460.54,460.54,1,Dog,Cockapoo,46.96,100.0,Phone,6.0,2018-10-09 08:48:00,2010-04-19 09:44:00,2004-02-19 15:13:00,,,0.0,9.807069846678024
46624,141.08,141.08,141.08,1,Dog,Chow Chow,68.02,200.0,Web,6.0,2018-12-20 13:54:00,2003-07-20 12:58:00,2003-07-20 12:58:00,,,0.0,2.074095854160541
46628,110.32,110.32,110.32,1,Dog,English Springer Spaniel,54.96,500.0,Phone,6.0,2018-02-06 07:21:00,2007-07-18 11:47:00,2007-07-18 11:47:00,,,0.0,2.007278020378457
46630,92.0,92.0,92.0,1,Dog,Newfoundland,116.61,200.0,Web,6.0,2018-06-12 07:09:00,2009-04-18 01:12:00,2001-01-20 15:28:00,,,0.0,0.7889546351084813
46637,151.16,151.16,151.16,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),58.83,200.0,Web,6.0,2018-04-04 20:55:00,2004-11-18 08:16:00,2004-11-18 08:16:00,,,0.0,2.5694373618901922
46641,932.44,133.2057142857143,264.88,7,Dog,Bouvier des Flandres,54.24,1000.0,Web,6.0,2018-01-02 08:38:00,2012-11-18 11:57:00,2001-08-20 15:23:00,,,0.0,17.191002949852507
46644,170.65,170.65,170.65,1,Dog,Labrador Retriever,154.45,200.0,Web,6.0,2018-01-09 07:04:00,2004-01-19 13:01:00,2002-06-19 16:35:00,,,0.0,1.1048883133700227
46646,1439.94,719.97,1347.94,2,Dog,Basset Hound,88.68,200.0,Web,6.0,2018-01-13 12:17:00,2003-01-20 06:05:00,2003-01-20 06:03:00,,,0.0,16.23748308525034
46648,1438.4499999999998,359.61249999999995,825.55,4,Dog,Maltipoo,35.08,1000.0,Web,6.0,2018-02-26 08:41:00,2012-10-18 22:51:00,2012-10-18 22:43:00,,,0.0,20.0
46654,569.5,569.5,569.5,1,Dog,Labradoodle,53.97,500.0,Phone,6.0,2018-10-23 11:11:00,2012-08-20 14:20:00,2002-04-19 13:22:00,,,0.0,10.552158606633315
46655,321.14,321.14,321.14,1,Dog,West Highland White Terrier,178.41,200.0,Web,6.0,2018-01-09 19:38:00,2012-10-19 17:34:00,2004-01-18 16:16:00,,,0.0,1.8000112101339611
46656,172.52,172.52,172.52,1,Dog,Mixed breed Medium (20 - 55lbs when full grown),54.79,500.0,Phone,6.0,2018-01-22 13:14:00,2012-12-19 17:38:00,2012-12-19 17:38:00,,,0.0,3.1487497718561785
46659,238.14,238.14,238.14,1,Dog,Labradoodle,56.56,500.0,Phone,6.0,2018-06-28 16:21:00,2011-04-19 14:57:00,2011-04-19 14:57:00,,,0.0,4.21039603960396
46663,881.44,881.44,881.44,1,Dog,Formosan (Taiwanese) Mountain Dog,46.16,700.0,Web,6.0,2018-08-05 10:24:00,2011-06-20 17:26:00,2011-06-20 17:26:00,,,0.0,19.095320623916813
46668,108.7,108.7,108.7,1,Dog,Boston Terrier,48.08,250.0,Phone,6.0,2018-07-09 07:58:00,2009-04-20 12:13:00,2005-04-20 08:44:00,,,0.0,2.2608153078202995
46672,1277.25,425.75,425.75,3,Dog,Labrador Retriever,72.87,250.0,Phone,6.0,2018-10-14 15:04:00,2009-04-19 08:43:00,2009-04-19 08:32:00,,,0.0,17.527789213668175
46675,104.0,104.0,104.0,1,Dog,Golden Retriever,105.29,400.0,Web,36.0,2018-09-27 07:14:00,2008-10-19 12:28:00,2002-09-20 10:37:00,,,0.0,0.9877481242283217
46676,497.99,248.995,367.57,2,Dog,Miniature Labradoodle,59.52,200.0,Web,6.0,2018-06-03 13:11:00,2007-08-19 01:08:00,2007-03-19 03:16:00,,,0.0,8.36676747311828
46680,337.0,337.0,337.0,1,Dog,Mixed breed Large (55 – 90lbs when full grown),114.31,200.0,Web,6.0,2018-01-18 21:25:00,2006-10-18 15:00:00,2004-02-18 06:47:00,,,0.0,2.9481235237512027
46684,126.95,126.95,126.95,1,Dog,Havanese,50.45,250.0,Phone,48.0,2018-04-10 08:07:00,2008-08-18 11:59:00,2008-08-18 11:59:00,,,0.0,2.516352824578791
46687,1501.57,750.785,919.42,2,Dog,Yorkshire Terrier,110.57,250.0,Phone,36.0,2018-08-17 11:44:00,2006-02-20 03:54:00,2006-02-19 10:09:00,,,0.0,13.580265894908203
46691,746.2,124.36666666666667,194.78,6,Dog,French Bulldog,91.87,1000.0,Web,96.0,2018-06-29 13:47:00,2011-06-19 17:31:00,2001-11-19 14:18:00,,,0.0,8.122346794383368
46692,196.94,196.94,196.94,1,Dog,Shih Tzu,116.57,200.0,Web,132.0,2018-12-27 01:21:00,2010-07-19 13:57:00,2008-05-19 13:46:00,,,0.0,1.6894569786394442
46695,645.5,322.75,450.0,2,Dog,Shih Tzu,75.72,200.0,Web,6.0,2018-09-17 11:33:00,2010-02-19 22:23:00,2010-02-19 22:20:00,,,0.0,8.524828314844163
46696,497.03999999999996,248.51999999999998,334.32,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),61.59,500.0,Phone,6.0,2018-02-06 15:01:00,2012-04-20 14:40:00,2003-01-18 12:30:00,,,0.0,8.070141256697514
46697,1060.76,530.38,842.36,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),47.76,1000.0,Web,108.0,2018-04-13 06:37:00,2010-01-18 03:14:00,2010-01-18 03:06:00,,,0.0,20.0
46700,451.5,451.5,451.5,1,Dog,Shih Tzu,33.92,1000.0,Web,24.0,2018-10-21 16:21:00,2006-08-19 21:55:00,2006-08-19 21:55:00,,,0.0,13.310731132075471
46701,830.87,830.87,830.87,1,Dog,Cavalier King Charles Spaniel,88.8,200.0,Phone,6.0,2018-09-23 08:51:00,2011-07-20 04:54:00,2004-06-20 18:37:00,,,0.0,9.356644144144145
46702,377.49,94.3725,157.49,4,Dog,Border Collie,50.69,200.0,Web,12.0,2018-02-22 19:49:00,2004-08-20 11:06:00,2002-07-20 14:19:00,,,0.0,7.4470309725784185
46708,1242.1100000000001,310.52750000000003,901.7,4,Cat,Domestic Longhair,27.34,200.0,Web,6.0,2018-12-11 10:42:00,2003-03-20 23:36:00,2003-01-20 10:00:00,,,0.0,20.0
46711,367.2,183.6,338.61,2,Dog,Golden Retriever,64.71,100.0,Web,6.0,2018-02-06 05:32:00,2012-04-18 10:42:00,2001-07-19 05:45:00,,,0.0,5.674547983310154
46714,1579.95,526.65,1241.7,3,Dog,Beagle,37.48,1000.0,Phone,6.0,2018-06-22 16:18:00,2008-05-18 15:46:00,2007-08-18 11:36:00,,,0.0,20.0
46715,326.0,326.0,326.0,1,Dog,German Shepherd,128.23,200.0,Web,6.0,2018-06-20 11:24:00,2008-10-18 09:41:00,2008-10-18 09:41:00,,,0.0,2.5423067924822584
46716,80.7,80.7,80.7,1,Cat,Ragdoll,57.11,0.0,Web,6.0,2018-01-25 19:59:00,2009-10-20 15:06:00,2004-04-19 14:55:00,,,0.0,1.4130625109437926
46717,420.43,210.215,246.05,2,Dog,Spinone Italiano,35.9,700.0,Web,6.0,2018-04-06 14:48:00,2007-12-18 10:38:00,2007-03-18 13:55:00,,,0.0,11.711142061281338
46719,722.89,722.89,722.89,1,Dog,Labrador Retriever (Yellow),91.69,600.0,Web,108.0,2018-07-04 09:23:00,2008-01-20 15:17:00,2008-01-20 15:17:00,,,0.0,7.884065874141128
46723,311.22,62.24400000000001,122.56,5,Dog,Shih Tzu,49.77,200.0,Phone,12.0,2018-01-03 12:19:00,2008-09-19 22:54:00,2004-10-19 11:58:00,,,0.0,6.253164556962026
46724,682.9,682.9,682.9,1,Dog,Shih Tzu,35.54,300.0,Phone,6.0,2018-08-21 06:26:00,2012-05-20 08:51:00,2012-05-20 08:51:00,,,0.0,19.21496904895892
46725,476.0,476.0,476.0,1,Dog,Mixed breed Small (up to 20lbs when full grown),26.18,700.0,Web,6.0,2018-05-23 10:50:00,2003-06-19 08:26:00,2003-06-19 08:26:00,,,0.0,18.181818181818183
46727,298.47,149.235,149.25,2,Dog,Miniature Goldendoodle,90.56,200.0,Phone,6.0,2018-12-01 10:16:00,2012-12-18 17:02:00,2010-11-20 12:21:00,,,0.0,3.295825971731449
46728,497.75,248.875,330.5,2,Dog,Mixed breed Medium (20 - 55lbs when full grown),52.22,700.0,Web,6.0,2018-04-04 05:28:00,2007-09-18 08:09:00,2007-09-18 07:37:00,,,0.0,9.531788586748373
46731,10000.0,2717.24,4828.28,4,Dog,Golden Retriever,65.33,300.0,Web,6.0,2018-03-23 03:47:00,2002-12-19 14:00:00,2002-03-19 04:54:00,,,0.0,20.0
